3.100000,0.515025,0.100046,0.712447
3.150000,0.515025,0.100045,0.712637
3.200000,0.515026,0.100043,0.712987
3.250000,0.515026,0.100037,0.713507
3.300000,0.515026,0.100025,0.714200
3.350000,0.515027,0.100005,0.715009
3.400000,0.515027,0.099976,0.715859
3.450000,0.515027,0.099940,0.716723
3.500000,0.515027,0.099896,0.717592
3.550000,0.515028,0.099845,0.718462
3.600000,0.515028,0.099786,0.719332
3.650000,0.515028,0.099719,0.720201
3.700000,0.515029,0.099644,0.721071
3.750000,0.515029,0.099562,0.721939
3.800000,0.515029,0.099473,0.722807
3.850000,0.515029,0.099376,0.723674
3.900000,0.515030,0.099271,0.724540
3.950000,0.515030,0.099159,0.725405
4.000000,0.515030,0.099039,0.726269
4.050000,0.515030,0.098911,0.727133
4.100000,0.515030,0.098777,0.727995
4.150000,0.515031,0.098634,0.728855
4.200000,0.515031,0.098484,0.729715
4.250000,0.515031,0.098327,0.730573
4.300000,0.515031,0.098162,0.731430
4.350000,0.515031,0.097990,0.732285
4.400000,0.515032,0.097810,0.733139
4.450000,0.515032,0.097623,0.733991
4.500000,0.515032,0.097428,0.734842
4.550000,0.515032,0.097226,0.735690
4.600000,0.515032,0.097016,0.736537
4.650000,0.515032,0.096799,0.737382
4.700000,0.515033,0.096575,0.738226
4.750000,0.515033,0.096344,0.739067
4.800000,0.515033,0.096105,0.739906
4.850000,0.515033,0.095858,0.740743
4.900000,0.515033,0.095605,0.741578
4.950000,0.515033,0.095344,0.742411
5.000000,0.515033,0.095076,0.743241
5.050000,0.515033,0.094800,0.744069
5.100000,0.515033,0.094518,0.744894
5.150000,0.515034,0.094228,0.745718
5.200000,0.515034,0.093931,0.746538
5.250000,0.515034,0.093627,0.747356
5.300000,0.515034,0.093316,0.748171
5.350000,0.515034,0.092998,0.748984
5.400000,0.515034,0.092673,0.749793
5.450000,0.515034,0.092340,0.750600
5.500000,0.515034,0.092001,0.751404
5.550000,0.515034,0.091654,0.752205
5.600000,0.515034,0.091301,0.753003
5.650000,0.515034,0.090940,0.753797
5.700000,0.515034,0.090573,0.754589
5.750000,0.515034,0.090199,0.755377
5.800000,0.515034,0.089818,0.756162
5.850000,0.515034,0.089430,0.756944
5.900000,0.515034,0.089035,0.757722
5.950000,0.515035,0.088634,0.758497
6.000000,0.515034,0.088225,0.759268
6.050000,0.515035,0.087811,0.760036
6.100000,0.515035,0.087389,0.760800
6.150000,0.515034,0.086961,0.761561
6.200000,0.515035,0.086526,0.762317
6.250000,0.515034,0.086084,0.763070
6.300000,0.515034,0.085636,0.763819
6.350000,0.515034,0.085182,0.764564
6.400000,0.515034,0.084721,0.765305
6.450000,0.515034,0.084253,0.766042
6.500000,0.515034,0.083779,0.766775
6.550000,0.515034,0.083299,0.767503
6.600000,0.515034,0.082812,0.768228
6.650000,0.515034,0.082319,0.768948
6.700000,0.515034,0.081820,0.769664
6.750000,0.515034,0.081315,0.770375
6.800000,0.515034,0.080803,0.771082
6.850000,0.515034,0.080286,0.771785
6.900000,0.515034,0.079762,0.772483
6.950000,0.515034,0.079232,0.773177
7.000000,0.515034,0.078696,0.773865
7.050000,0.515033,0.078154,0.774549
7.100000,0.515033,0.077606,0.775229
7.150000,0.515033,0.077052,0.775904
7.200000,0.515033,0.076492,0.776573
7.250000,0.515033,0.075927,0.777238
7.300000,0.515033,0.075356,0.777898
7.350000,0.515033,0.074779,0.778553
7.400000,0.515032,0.074196,0.779202
7.450000,0.515032,0.073608,0.779847
7.500000,0.515032,0.073014,0.780487
7.550000,0.515032,0.072414,0.781121
7.600000,0.515032,0.071809,0.781750
7.650000,0.515032,0.071199,0.782374
7.700000,0.515031,0.070583,0.782992
7.750000,0.515031,0.069962,0.783605
7.800000,0.515031,0.069335,0.784213
7.850000,0.515031,0.068703,0.784815
7.900000,0.515031,0.068066,0.785412
7.950000,0.515030,0.067424,0.786003
8.000000,0.515030,0.066776,0.786588
8.050000,0.515030,0.066124,0.787168
8.100000,0.515030,0.065466,0.787742
8.150001,0.515029,0.064804,0.788310
8.200000,0.515029,0.064137,0.788873
8.250000,0.515029,0.063464,0.789429
8.300000,0.515029,0.062787,0.789980
8.350000,0.515028,0.062105,0.790525
8.400001,0.515028,0.061418,0.791064
8.450000,0.515028,0.060727,0.791597
8.500000,0.515028,0.060031,0.792123
8.550000,0.515027,0.059331,0.792644
8.600000,0.515027,0.058626,0.793159
8.650001,0.515027,0.057916,0.793667
8.700000,0.515027,0.057202,0.794169
8.750000,0.515026,0.056484,0.794665
8.800000,0.515026,0.055761,0.795155
8.850000,0.515026,0.055035,0.795638
8.900001,0.515025,0.054304,0.796115
8.950000,0.515025,0.053569,0.796586
9.000000,0.515025,0.052829,0.797050
9.050000,0.515024,0.052086,0.797508
9.100000,0.515024,0.051339,0.797959
9.150001,0.515024,0.050588,0.798404
9.200000,0.515023,0.049833,0.798842
9.250000,0.515023,0.049074,0.799273
9.300000,0.515023,0.048312,0.799698
9.350000,0.515023,0.047546,0.800116
9.400001,0.515022,0.046776,0.800528
9.450000,0.515022,0.046003,0.800932
9.500000,0.515022,0.045226,0.801331
9.550000,0.515021,0.044446,0.801722
9.600000,0.515021,0.043662,0.802106
9.650001,0.515021,0.042875,0.802484
9.700000,0.515021,0.042085,0.802854
9.750000,0.515020,0.041292,0.803218
9.800000,0.515020,0.040495,0.803575
9.850000,0.515019,0.039696,0.803925
9.900001,0.515019,0.038893,0.804267
9.950000,0.515019,0.038087,0.804603
10.000000,0.515019,0.037279,0.804932
10.050000,0.515019,0.036467,0.805254
10.100000,0.515018,0.035653,0.805568
10.150001,0.515018,0.034837,0.805876
10.200000,0.515018,0.034017,0.806176
10.250000,0.515017,0.033195,0.806469
10.300000,0.515017,0.032371,0.806755
10.350000,0.515017,0.031544,0.807034
10.400001,0.515016,0.030714,0.807306
10.450000,0.515016,0.029882,0.807570
10.500000,0.515016,0.029048,0.807827
10.550000,0.515015,0.028212,0.808077
10.600000,0.515015,0.027374,0.808319
10.650001,0.515015,0.026533,0.808554
10.700000,0.515014,0.025690,0.808782
10.750000,0.515014,0.024846,0.809002
10.800000,0.515014,0.024000,0.809215
10.850000,0.515014,0.023152,0.809421
10.900001,0.515013,0.022302,0.809619
10.950000,0.515013,0.021450,0.809810
11.000000,0.515013,0.020597,0.809993
11.050000,0.515012,0.019742,0.810169
11.100000,0.515012,0.018886,0.810338
11.150001,0.515012,0.018028,0.810499
11.200000,0.515011,0.017169,0.810652
11.250000,0.515011,0.016308,0.810798
11.300000,0.515011,0.015447,0.810937
11.350000,0.515010,0.014584,0.811068
11.400001,0.515010,0.013720,0.811191
11.450000,0.515010,0.012855,0.811307
11.500000,0.515010,0.011989,0.811415
11.550000,0.515009,0.011122,0.811516
11.600000,0.515009,0.010254,0.811609
11.650001,0.515009,0.009386,0.811695
11.700000,0.515009,0.008517,0.811773
11.750000,0.515008,0.007647,0.811843
11.800000,0.515008,0.006777,0.811906
11.850000,0.515008,0.005906,0.811961
11.900001,0.515007,0.005034,0.812009
11.950000,0.515007,0.004163,0.812049
12.000000,0.515007,0.003290,0.812082
12.050000,0.515006,0.002418,0.812106
12.100000,0.515006,0.001546,0.812124
12.150001,0.515006,0.000673,0.812133
12.200000,0.515006,-0.000200,0.812135
12.250000,0.515005,-0.001072,0.812130
12.300000,0.515005,-0.001945,0.812116
12.350000,0.515005,-0.002817,0.812095
12.400001,0.515004,-0.003689,0.812067
12.450000,0.515004,-0.004561,0.812031
12.500000,0.515004,-0.005433,0.811987
12.550000,0.515004,-0.006304,0.811936
12.600000,0.515003,-0.007175,0.811877
12.650001,0.515003,-0.008045,0.811810
12.700000,0.515003,-0.008914,0.811736
12.750000,0.515002,-0.009783,0.811655
12.800000,0.515002,-0.010651,0.811565
12.850000,0.515002,-0.011518,0.811469
12.900001,0.515001,-0.012385,0.811364
12.950000,0.515001,-0.013250,0.811252
13.000000,0.515001,-0.014114,0.811133
13.050000,0.515001,-0.014978,0.811006
13.100000,0.515000,-0.015840,0.810871
13.150001,0.515000,-0.016701,0.810729
13.200000,0.515000,-0.017561,0.810579
13.250000,0.514999,-0.018419,0.810422
13.300000,0.514999,-0.019276,0.810258
13.350000,0.514999,-0.020131,0.810086
13.400001,0.514998,-0.020985,0.809906
13.450000,0.514998,-0.021838,0.809719
13.500000,0.514998,-0.022688,0.809525
