3.45;-0.314995;-0.680995;0.204991
3.5;-0.313687;-0.681579;0.20499
3.55;-0.31144;-0.682589;0.20499
3.6;-0.308126;-0.684075;0.20499
3.65;-0.303676;-0.686047;0.20499
3.7;-0.298212;-0.688426;0.20499
3.75;-0.292251;-0.690966;0.20499
3.8;-0.286213;-0.693478;0.20499
3.85;-0.280154;-0.695937;0.20499
3.9;-0.274074;-0.698344;0.20499
3.95;-0.267972;-0.700698;0.20499
4;-0.26185;-0.703;0.20499
4.05;-0.255708;-0.705249;0.20499
4.1;-0.249547;-0.707445;0.20499
4.15;-0.243366;-0.709587;0.20499
4.2;-0.237167;-0.711676;0.20499
4.25;-0.23095;-0.713712;0.20499
4.3;-0.224715;-0.715693;0.20499
4.35;-0.218463;-0.71762;0.20499
4.4;-0.212194;-0.719493;0.20499
4.45;-0.205909;-0.721312;0.20499
4.5;-0.199609;-0.723076;0.20499
4.55;-0.193293;-0.724785;0.20499
4.6;-0.186962;-0.72644;0.20499
4.65;-0.180617;-0.728039;0.20499
4.7;-0.174258;-0.729584;0.20499
4.75;-0.167886;-0.731073;0.20499
4.8;-0.161501;-0.732506;0.20499
4.85;-0.155104;-0.733884;0.20499
4.9;-0.148695;-0.735206;0.20499
4.95;-0.142275;-0.736473;0.20499
5;-0.135843;-0.737683;0.20499
5.05;-0.129402;-0.738838;0.20499
5.1;-0.12295;-0.739937;0.20499
5.15;-0.116489;-0.740979;0.20499
5.2;-0.110019;-0.741965;0.20499
5.25;-0.103541;-0.742895;0.20499
5.3;-0.097055;-0.743768;0.20499
5.35;-0.090561;-0.744585;0.20499
5.4;-0.084061;-0.745345;0.20499
5.45;-0.077554;-0.746049;0.20499
5.5;-0.071041;-0.746696;0.20499
5.55;-0.064523;-0.747285;0.20499
5.6;-0.058;-0.747819;0.20499
5.65;-0.051472;-0.748295;0.20499
5.7;-0.044941;-0.748715;0.20499
5.75;-0.038406;-0.749077;0.20499
5.8;-0.031868;-0.749383;0.20499
5.85;-0.025328;-0.749631;0.20499
5.9;-0.018785;-0.749823;0.20499
5.95;-0.012241;-0.749957;0.20499
6;-0.005697;-0.750035;0.20499
6.05;0.000848;-0.750055;0.20499
6.1;0.007393;-0.750018;0.20499
6.15;0.013938;-0.749925;0.20499
6.2;0.020481;-0.749774;0.20499
6.25;0.027023;-0.749566;0.20499
6.3;0.033563;-0.749301;0.20499
6.35;0.0401;-0.748979;0.20499
6.4;0.046635;-0.7486;0.20499
6.45;0.053165;-0.748164;0.20499
6.5;0.059692;-0.747671;0.20499
6.55;0.066214;-0.747121;0.20499
6.6;0.072731;-0.746515;0.20499
6.65;0.079243;-0.745851;0.20499
6.7;0.085748;-0.745131;0.20499
6.75;0.092247;-0.744354;0.20499
6.8;0.098739;-0.74352;0.20499
6.85;0.105224;-0.74263;0.20499
6.9;0.1117;-0.741683;0.20499
6.95;0.118168;-0.74068;0.20499
7;0.124627;-0.739621;0.20499
7.05;0.131077;-0.738505;0.20499
7.1;0.137516;-0.737332;0.20499
7.15;0.143945;-0.736104;0.20499
7.2;0.150363;-0.73482;0.20499
7.25;0.15677;-0.733479;0.20499
7.3;0.163165;-0.732083;0.20499
7.35;0.169547;-0.730631;0.20499
7.4;0.175916;-0.729124;0.20499
7.45;0.182272;-0.727561;0.20499
7.5;0.188614;-0.725942;0.20499
7.55;0.194942;-0.724269;0.20499
7.6;0.201255;-0.72254;0.20499
7.65;0.207552;-0.720756;0.20499
7.7;0.213834;-0.718917;0.20499
7.75;0.2201;-0.717024;0.20499
7.8;0.226348;-0.715076;0.20499
7.85;0.23258;-0.713073;0.20499
7.9;0.238794;-0.711016;0.20499
7.95;0.244989;-0.708905;0.20499
8;0.251166;-0.70674;0.20499
8.05;0.257324;-0.704521;0.20499
8.1;0.263462;-0.702249;0.20499
8.150001;0.26958;-0.699923;0.20499
8.2;0.275678;-0.697544;0.20499
8.25;0.281754;-0.695112;0.20499
8.3;0.28781;-0.692626;0.20499
8.35;0.293843;-0.690088;0.20499
8.400001;0.299854;-0.687498;0.20499
8.45;0.305842;-0.684855;0.20499
8.5;0.311807;-0.68216;0.20499
8.55;0.317747;-0.679413;0.20499
8.6;0.323664;-0.676614;0.20499
8.650001;0.329556;-0.673764;0.20499
8.7;0.335423;-0.670862;0.20499
8.75;0.341265;-0.66791;0.20499
8.8;0.347081;-0.664906;0.20499
8.85;0.35287;-0.661852;0.20499
8.900001;0.358632;-0.658747;0.20499
8.95;0.364367;-0.655593;0.20499
9;0.370074;-0.652388;0.20499
9.05;0.375753;-0.649134;0.20499
9.1;0.381403;-0.64583;0.20499
9.150001;0.387025;-0.642477;0.20499
9.2;0.392617;-0.639075;0.20499
9.25;0.398178;-0.635625;0.20499
9.3;0.40371;-0.632126;0.20499
9.35;0.409211;-0.628579;0.20499
9.400001;0.414681;-0.624984;0.20499
9.45;0.420119;-0.621341;0.20499
9.5;0.425525;-0.617651;0.20499
9.55;0.430899;-0.613914;0.20499
9.6;0.43624;-0.610131;0.20499
9.650001;0.441547;-0.606301;0.20499
9.7;0.446822;-0.602424;0.20499
9.75;0.452062;-0.598502;0.20499
9.8;0.457267;-0.594535;0.20499
9.85;0.462438;-0.590522;0.20499
9.900001;0.467574;-0.586464;0.20499
9.95;0.472674;-0.582361;0.20499
10;0.477738;-0.578214;0.20499
10.05;0.482765;-0.574023;0.20499
10.1;0.487756;-0.569788;0.20499
10.150001;0.49271;-0.56551;0.20499
10.2;0.497626;-0.561189;0.20499
10.25;0.502504;-0.556825;0.20499
10.3;0.507344;-0.552419;0.20499
10.35;0.512146;-0.54797;0.20499
10.400001;0.516908;-0.54348;0.20499
10.45;0.521631;-0.538949;0.20499
10.5;0.526314;-0.534376;0.20499
10.55;0.530958;-0.529763;0.20499
10.6;0.53556;-0.525109;0.20499
10.650001;0.540122;-0.520416;0.20499
10.7;0.544643;-0.515682;0.20499
10.75;0.549123;-0.51091;0.20499
10.8;0.55356;-0.506099;0.20499
10.85;0.557955;-0.501249;0.20499
10.900001;0.562308;-0.496361;0.20499
10.95;0.566619;-0.491435;0.20499
11;0.570885;-0.486471;0.20499
11.05;0.575109;-0.481471;0.20499
11.1;0.579289;-0.476434;0.20499
11.150001;0.583424;-0.471361;0.20499
11.2;0.587515;-0.466251;0.20499
11.25;0.591562;-0.461107;0.20499
11.3;0.595563;-0.455927;0.20499
11.35;0.599519;-0.450712;0.20499
11.400001;0.603429;-0.445463;0.20499
11.45;0.607294;-0.44018;0.20499
11.5;0.611112;-0.434864;0.20499
11.55;0.614883;-0.429515;0.20499
11.6;0.618608;-0.424133;0.20499
11.650001;0.622286;-0.418718;0.20499
11.7;0.625916;-0.413272;0.20499
11.75;0.629499;-0.407794;0.20499
11.8;0.633033;-0.402285;0.20499
11.85;0.63652;-0.396745;0.20499
11.900001;0.639958;-0.391176;0.20499
11.95;0.643347;-0.385576;0.20499
12;0.646687;-0.379948;0.20499
12.05;0.649978;-0.37429;0.20499
12.1;0.65322;-0.368603;0.20499
12.150001;0.656411;-0.362889;0.20499
12.2;0.659553;-0.357147;0.20499
12.25;0.662645;-0.351378;0.20499
12.3;0.665686;-0.345582;0.20499
12.35;0.668676;-0.339759;0.20499
12.400001;0.671616;-0.333911;0.20499
12.45;0.674504;-0.328038;0.20499
12.5;0.677341;-0.322139;0.20499
12.55;0.680126;-0.316216;0.20499
12.6;0.68286;-0.310269;0.20499
12.650001;0.685542;-0.304298;0.20499
12.7;0.688171;-0.298304;0.20499
12.75;0.690748;-0.292287;0.20499
12.8;0.693272;-0.286248;0.204991
12.85;0.695744;-0.280188;0.20499
12.900001;0.698162;-0.274105;0.20499
12.95;0.700528;-0.268002;0.20499
13;0.70284;-0.261879;0.20499
13.05;0.705098;-0.255736;0.20499
13.1;0.707303;-0.249573;0.20499
13.150001;0.709454;-0.243391;0.20499
13.2;0.711551;-0.237191;0.20499
13.25;0.713594;-0.230972;0.20499
13.3;0.715582;-0.224737;0.20499
13.35;0.717516;-0.218483;0.20499
13.400001;0.719395;-0.212214;0.20499
13.45;0.72122;-0.205928;0.204991
13.5;0.722989;-0.199626;0.204991
13.55;0.724704;-0.193309;0.204991
13.6;0.726363;-0.186978;0.20499
13.650001;0.727967;-0.180632;0.20499
13.7;0.729516;-0.174273;0.204991
13.75;0.731009;-0.1679;0.20499
13.8;0.732446;-0.161514;0.204991
13.85;0.733828;-0.155116;0.20499
13.900001;0.735154;-0.148707;0.20499
13.95;0.736423;-0.142286;0.204991
14;0.737637;-0.135854;0.204991
14.05;0.738794;-0.129412;0.204991
14.1;0.739896;-0.12296;0.204991
14.150001;0.74094;-0.116498;0.20499
14.2;0.741929;-0.110028;0.204991
14.25;0.742861;-0.103549;0.204991
14.3;0.743736;-0.097063;0.20499
14.35;0.744555;-0.090569;0.204991
14.400001;0.745317;-0.084068;0.204991
14.45;0.746022;-0.077561;0.204991
14.5;0.74667;-0.071048;0.204991
14.55;0.747262;-0.064529;0.20499
14.6;0.747797;-0.058006;0.204991
14.650001;0.748274;-0.051478;0.204991
14.7;0.748695;-0.044946;0.20499
14.75;0.749059;-0.038411;0.204991
14.8;0.749366;-0.031872;0.204991
14.85;0.749615;-0.025332;0.20499
14.900001;0.749808;-0.018789;0.204991
14.95;0.749943;-0.012245;0.204991
15;0.750021;-0.005701;0.204991
15.05;0.750042;0.000845;0.204991
15.1;0.750007;0.00739;0.204991
15.150001;0.749914;0.013935;0.204991
15.2;0.749763;0.020478;0.204991
15.25;0.749556;0.02702;0.204991
15.3;0.749292;0.03356;0.204991
15.35;0.74897;0.040098;0.204991
15.400001;0.748592;0.046632;0.204991
15.45;0.748156;0.053163;0.204991
