4.15;0.556079;-0.034366;0.205016
4.2;0.556145;-0.034545;0.205015
4.25;0.556267;-0.034874;0.205015
4.3;0.556449;-0.035361;0.205015
4.35;0.556696;-0.036008;0.205015
4.4;0.556991;-0.036763;0.205015
4.45;0.557307;-0.037553;0.205016
4.5;0.557635;-0.038353;0.205016
4.55;0.557972;-0.039155;0.205016
4.6;0.558317;-0.039956;0.205016
4.65;0.558669;-0.040754;0.205016
4.7;0.559028;-0.041549;0.205016
4.75;0.559394;-0.042342;0.205016
4.8;0.559767;-0.043131;0.205016
4.85;0.560146;-0.043916;0.205016
4.9;0.560533;-0.044699;0.205016
4.95;0.560926;-0.045478;0.205016
5;0.561327;-0.046253;0.205016
5.05;0.561733;-0.047025;0.205016
5.1;0.562147;-0.047794;0.205017
5.15;0.562567;-0.048559;0.205017
5.2;0.562994;-0.04932;0.205017
5.25;0.563428;-0.050077;0.205017
5.3;0.563868;-0.050831;0.205017
5.35;0.564315;-0.05158;0.205017
5.4;0.564768;-0.052326;0.205017
5.45;0.565228;-0.053068;0.205017
5.5;0.565694;-0.053806;0.205017
5.55;0.566167;-0.054539;0.205017
5.6;0.566646;-0.055269;0.205017
5.65;0.567131;-0.055994;0.205017
5.7;0.567623;-0.056715;0.205017
5.75;0.568121;-0.057432;0.205017
5.8;0.568625;-0.058144;0.205017
5.85;0.569136;-0.058852;0.205017
5.9;0.569652;-0.059555;0.205017
5.95;0.570175;-0.060254;0.205018
6;0.570704;-0.060948;0.205018
6.05;0.571239;-0.061638;0.205018
6.1;0.571779;-0.062323;0.205018
6.15;0.572326;-0.063003;0.205018
6.2;0.572879;-0.063679;0.205018
6.25;0.573437;-0.064349;0.205018
6.3;0.574002;-0.065015;0.205018
6.35;0.574572;-0.065676;0.205018
6.4;0.575148;-0.066331;0.205018
6.45;0.575729;-0.066982;0.205018
6.5;0.576317;-0.067628;0.205018
6.55;0.57691;-0.068268;0.205018
6.6;0.577508;-0.068903;0.205018
6.65;0.578112;-0.069533;0.205018
6.7;0.578721;-0.070158;0.205018
6.75;0.579336;-0.070777;0.205018
6.8;0.579956;-0.071391;0.205018
6.85;0.580582;-0.072;0.205018
6.9;0.581213;-0.072603;0.205018
6.95;0.581849;-0.0732;0.205018
7;0.58249;-0.073792;0.205018
7.05;0.583137;-0.074378;0.205018
7.1;0.583788;-0.074959;0.205018
7.15;0.584445;-0.075534;0.205018
7.2;0.585106;-0.076103;0.205018
7.25;0.585773;-0.076666;0.205018
7.3;0.586444;-0.077224;0.205018
7.35;0.587121;-0.077776;0.205018
7.4;0.587802;-0.078321;0.205018
7.45;0.588487;-0.078861;0.205018
7.5;0.589178;-0.079395;0.205018
7.55;0.589873;-0.079923;0.205018
7.6;0.590572;-0.080444;0.205018
7.65;0.591277;-0.08096;0.205018
7.7;0.591985;-0.081469;0.205018
7.75;0.592698;-0.081972;0.205018
7.8;0.593416;-0.082469;0.205018
7.85;0.594138;-0.08296;0.205018
7.9;0.594863;-0.083444;0.205018
7.95;0.595594;-0.083922;0.205018
8;0.596328;-0.084394;0.205018
8.05;0.597066;-0.084859;0.205018
8.1;0.597809;-0.085317;0.205018
8.150001;0.598555;-0.08577;0.205018
8.2;0.599306;-0.086215;0.205018
8.25;0.60006;-0.086654;0.205018
8.3;0.600818;-0.087087;0.205018
8.35;0.60158;-0.087513;0.205018
8.400001;0.602345;-0.087932;0.205018
8.45;0.603114;-0.088344;0.205018
8.5;0.603887;-0.08875;0.205018
8.55;0.604663;-0.089149;0.205018
8.6;0.605443;-0.089541;0.205018
8.650001;0.606226;-0.089927;0.205018
8.7;0.607012;-0.090305;0.205018
8.75;0.607802;-0.090677;0.205018
8.8;0.608594;-0.091042;0.205018
8.85;0.60939;-0.0914;0.205018
8.900001;0.610189;-0.09175;0.205018
8.95;0.610991;-0.092094;0.205018
9;0.611797;-0.092431;0.205018
9.05;0.612604;-0.092761;0.205018
9.1;0.613415;-0.093084;0.205018
9.150001;0.614229;-0.0934;0.205018
9.2;0.615045;-0.093708;0.205018
9.25;0.615864;-0.09401;0.205018
9.3;0.616686;-0.094304;0.205018
9.35;0.61751;-0.094591;0.205018
9.400001;0.618336;-0.094871;0.205018
9.45;0.619166;-0.095144;0.205018
9.5;0.619997;-0.095409;0.205018
9.55;0.620831;-0.095667;0.205017
9.6;0.621667;-0.095918;0.205018
9.650001;0.622505;-0.096162;0.205017
9.7;0.623345;-0.096398;0.205017
9.75;0.624187;-0.096627;0.205017
9.8;0.625031;-0.096848;0.205017
9.85;0.625877;-0.097063;0.205017
9.900001;0.626725;-0.097269;0.205017
9.95;0.627574;-0.097469;0.205017
10;0.628426;-0.097661;0.205017
10.05;0.629279;-0.097845;0.205017
10.1;0.630133;-0.098022;0.205017
10.150001;0.630989;-0.098192;0.205017
10.2;0.631847;-0.098354;0.205017
10.25;0.632706;-0.098509;0.205017
10.3;0.633566;-0.098656;0.205017
10.35;0.634427;-0.098796;0.205017
10.400001;0.63529;-0.098928;0.205017
10.45;0.636154;-0.099052;0.205016
10.5;0.637019;-0.099169;0.205016
10.55;0.637885;-0.099279;0.205016
10.6;0.638751;-0.099381;0.205016
10.650001;0.639619;-0.099475;0.205016
10.7;0.640487;-0.099562;0.205016
10.75;0.641356;-0.099641;0.205016
10.8;0.642226;-0.099713;0.205016
10.85;0.643096;-0.099777;0.205016
10.900001;0.643967;-0.099833;0.205016
10.95;0.644839;-0.099882;0.205016
11;0.64571;-0.099923;0.205016
11.05;0.646582;-0.099957;0.205016
11.1;0.647455;-0.099983;0.205015
11.150001;0.648327;-0.100001;0.205015
11.2;0.6492;-0.100012;0.205015
11.25;0.650073;-0.100015;0.205015
11.3;0.650945;-0.100011;0.205015
