-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18397,0.8501
-0.53949,-0.18391,0.85013
-0.53949,-0.18391,0.85013
-0.53949,-0.18391,0.85013
-0.53947,-0.18385,0.85022
-0.53949,-0.18385,0.85025
-0.53953,-0.18374,0.85031
-0.53955,-0.18368,0.8504
-0.53957,-0.18362,0.85046
-0.53954,-0.18364,0.85054
-0.5395,-0.18363,0.85056
-0.53947,-0.18366,0.85056
-0.53947,-0.18366,0.85056
-0.53943,-0.18371,0.85055
-0.5394,-0.18381,0.85053
-0.53934,-0.18386,0.85053
-0.53924,-0.18395,0.85053
-0.53909,-0.18415,0.85046
-0.53885,-0.18443,0.85042
-0.5386,-0.18467,0.85045
-0.53824,-0.18511,0.85051
-0.53792,-0.18548,0.85054
-0.53744,-0.18607,0.85066
-0.53699,-0.18664,0.85067
-0.53655,-0.18718,0.85067
-0.53604,-0.18788,0.85064
-0.53549,-0.18861,0.85057
-0.53489,-0.1894,0.85051
-0.53429,-0.19018,0.85044
-0.53365,-0.19107,0.85041
-0.53301,-0.19194,0.85044
-0.53234,-0.19277,0.85051
-0.53164,-0.19374,0.85048
-0.53097,-0.19457,0.85054
-0.53033,-0.19541,0.85051
-0.52969,-0.19625,0.85045
-0.52909,-0.19698,0.85045
-0.52849,-0.19783,0.85035
-0.528,-0.19843,0.85031
-0.52744,-0.19917,0.85028
-0.5269,-0.19979,0.85028
-0.52637,-0.20036,0.85031
-0.52584,-0.20093,0.85033
-0.5253,-0.2015,0.85036
-0.52472,-0.20211,0.85039
-0.52417,-0.20268,0.85048
-0.5237,-0.20322,0.85055
-0.52323,-0.20374,0.85055
-0.52273,-0.20431,0.85055
-0.52226,-0.20489,0.85048
-0.52177,-0.20549,0.85044
-0.52132,-0.20602,0.85038
-0.52078,-0.20675,0.85029
-0.52029,-0.20729,0.85028
-0.51978,-0.20794,0.85032
-0.51923,-0.20854,0.85038
-0.51865,-0.20917,0.85044
-0.51807,-0.20983,0.85044
-0.51746,-0.21049,0.85041
-0.51686,-0.21112,0.8504
-0.51625,-0.21177,0.85036
-0.51568,-0.21237,0.85036
-0.51509,-0.21303,0.85036
-0.51443,-0.21371,0.85042
-0.51384,-0.21442,0.85039
-0.51321,-0.21515,0.8504
-0.51256,-0.21587,0.85039
-0.51192,-0.21656,0.85038
-0.51132,-0.21726,0.85035
-0.51069,-0.21796,0.85035
-0.51013,-0.21861,0.85032
-0.50956,-0.21923,0.85032
-0.50895,-0.21993,0.85029
-0.50836,-0.22054,0.85028
-0.50779,-0.22108,0.85025
-0.50721,-0.22167,0.85024
-0.5066,-0.22225,0.85027
-0.50603,-0.22284,0.85027
-0.50545,-0.22345,0.85034
-0.50486,-0.22403,0.8504
-0.50429,-0.22456,0.85043
-0.50372,-0.22515,0.85043
-0.50316,-0.22579,0.85034
-0.50268,-0.22626,0.85026
-0.50211,-0.22685,0.85026
-0.50155,-0.22744,0.85026
-0.50102,-0.22803,0.85023
-0.50047,-0.22855,0.85029
-0.49987,-0.22915,0.85029
-0.49927,-0.22972,0.85029
-0.49866,-0.23026,0.85031
-0.49799,-0.23093,0.85031
-0.4974,-0.23145,0.85028
-0.49672,-0.23211,0.85028
-0.49607,-0.23271,0.85034
-0.49544,-0.23333,0.85034
-0.49477,-0.23401,0.85034
-0.49406,-0.23472,0.85034
-0.49339,-0.23535,0.85033
-0.49271,-0.236,0.85033
-0.49207,-0.23666,0.8503
-0.49145,-0.23727,0.85029
-0.49081,-0.23788,0.85029
-0.4902,-0.23851,0.85026
-0.4896,-0.23907,0.85026
-0.48904,-0.23956,0.85025
-0.48837,-0.24021,0.85019
-0.48774,-0.2407,0.85022
-0.48714,-0.24125,0.85022
-0.48647,-0.24184,0.85028
-0.4859,-0.24232,0.85032
-0.48527,-0.24292,0.85032
-0.48465,-0.24346,0.85038
-0.48408,-0.24397,0.85037
-0.48349,-0.24458,0.85028
-0.48289,-0.2451,0.85027
-0.4823,-0.24566,0.8502
-0.48169,-0.2462,0.8502
-0.48112,-0.2467,0.8502
-0.4805,-0.24729,0.85023
-0.47995,-0.24774,0.85023
-0.47932,-0.2483,0.85023
-0.47862,-0.24884,0.85026
-0.47791,-0.24941,0.85029
-0.47729,-0.24994,0.85022
-0.47657,-0.25056,0.85022
-0.47589,-0.25112,0.85028
-0.47514,-0.25179,0.85028
-0.47445,-0.25238,0.85029
-0.47371,-0.25304,0.85029
-0.47304,-0.25366,0.85025
-0.47236,-0.25423,0.85025
-0.47171,-0.25484,0.85014
-0.47101,-0.25545,0.85014
-0.47033,-0.25607,0.8501
-0.46968,-0.25658,0.85016
-0.46905,-0.2571,0.85016
-0.46837,-0.25766,0.85016
-0.46776,-0.25813,0.85016
-0.4671,-0.25864,0.85013
-0.46644,-0.25915,0.85013
-0.46574,-0.25964,0.85022
-0.46515,-0.26011,0.85022
-0.46449,-0.26065,0.85023
-0.46388,-0.26111,0.85029
-0.46322,-0.26166,0.85028
-0.46259,-0.26218,0.85022
-0.46199,-0.26262,0.85021
-0.46141,-0.26315,0.85011
-0.46074,-0.2637,0.85011
-0.46015,-0.26422,0.85007
-0.45948,-0.26472,0.85014
-0.45883,-0.26522,0.85013
-0.45818,-0.26572,0.85013
-0.45746,-0.26619,0.85017
-0.45676,-0.26673,0.85016
-0.456,-0.26725,0.85013
-0.4553,-0.26778,0.85013
-0.4545,-0.26838,0.85019
-0.45373,-0.26897,0.8502
-0.45301,-0.26949,0.85026
-0.45227,-0.27006,0.85026
-0.45158,-0.27065,0.85016
-0.45087,-0.27118,0.85016
-0.4502,-0.27175,0.85005
-0.44946,-0.27231,0.85005
-0.4488,-0.27279,0.85004
-0.44807,-0.27336,0.85007
-0.44735,-0.27387,0.85007
-0.44671,-0.27431,0.85007
-0.44605,-0.27473,0.8501
-0.44533,-0.27524,0.8501
-0.44461,-0.2757,0.85013
-0.44394,-0.27617,0.85013
-0.44325,-0.27663,0.85013
-0.44262,-0.27709,0.85014
-0.442,-0.27747,0.85017
-0.4413,-0.27798,0.85017
-0.44062,-0.27845,0.85017
-0.43991,-0.27898,0.85012
-0.43931,-0.27942,0.85006
-0.43869,-0.2798,0.85009
-0.43801,-0.28026,0.85009
-0.43738,-0.28069,0.85009
-0.43664,-0.28117,0.85015
-0.43597,-0.28161,0.85016
-0.43534,-0.28194,0.85019
-0.43455,-0.28241,0.85022
-0.43378,-0.28295,0.85016
-0.433,-0.28347,0.85015
-0.43225,-0.28389,0.85025
-0.43146,-0.28446,0.85021
-0.43062,-0.28505,0.85022
-0.42983,-0.28556,0.85028
-0.42908,-0.28615,0.85018
-0.42834,-0.28663,0.85018
-0.42762,-0.28714,0.85013
-0.42689,-0.28768,0.85003
-0.4262,-0.28812,0.85002
-0.42545,-0.2886,0.85002
-0.42473,-0.28908,0.84998
-0.42403,-0.28945,0.85008
-0.42333,-0.28988,0.85008
-0.42264,-0.29026,0.85012
-0.42192,-0.29063,0.85015
-0.42117,-0.29109,0.85015
-0.42047,-0.29152,0.85015
-0.41976,-0.29191,0.8502
-0.41906,-0.29234,0.8502
-0.41838,-0.29283,0.85016
-0.41767,-0.29326,0.85015
-0.417,-0.29364,0.85015
-0.41636,-0.29412,0.85004
-0.41571,-0.29451,0.85004
-0.41501,-0.29493,0.85004
