0.37118,-0.27398,0.47505
0.37118,-0.27398,0.47505
0.37112,-0.27398,0.4752
0.37086,-0.27398,0.47593
0.37025,-0.27398,0.47756
0.36893,-0.27398,0.48106
0.36686,-0.27399,0.48638
0.36421,-0.27399,0.49285
0.3613,-0.27399,0.4996
0.35835,-0.27399,0.50613
0.35526,-0.27398,0.51264
0.35205,-0.27398,0.51908
0.34872,-0.27398,0.52548
0.34528,-0.27398,0.53181
0.34173,-0.27398,0.53808
0.33791,-0.27398,0.54452
0.33412,-0.27398,0.55065
0.33022,-0.27398,0.55672
0.32621,-0.27398,0.56271
0.32209,-0.27398,0.56862
0.31787,-0.27398,0.57445
0.31354,-0.27398,0.58021
0.3091,-0.27399,0.5859
0.30457,-0.27398,0.59149
0.2999,-0.27398,0.59704
0.295,-0.27399,0.60265
0.29016,-0.27398,0.60799
0.28522,-0.27399,0.61324
0.28016,-0.27398,0.61842
0.27507,-0.27399,0.62346
0.26982,-0.27399,0.62846
0.26452,-0.27399,0.63333
0.25912,-0.27399,0.63811
0.25364,-0.27398,0.64279
0.24807,-0.27399,0.64736
0.24219,-0.27398,0.65201
0.23646,-0.27399,0.65638
0.23065,-0.27399,0.66064
0.22476,-0.27399,0.6648
0.2188,-0.27399,0.66884
0.21276,-0.27399,0.67278
0.20666,-0.27399,0.6766
0.20049,-0.27399,0.68032
0.19424,-0.27399,0.68392
0.18769,-0.27399,0.68754
0.18131,-0.27399,0.69091
0.17489,-0.27399,0.69415
0.16839,-0.27399,0.69729
0.16184,-0.27399,0.7003
0.15524,-0.27399,0.7032
0.14859,-0.27399,0.70597
0.14189,-0.27399,0.70862
0.13514,-0.27399,0.71115
0.12834,-0.27399,0.71355
0.12127,-0.27399,0.71591
0.11439,-0.27399,0.71805
0.10747,-0.27399,0.72008
0.10052,-0.27399,0.72198
0.09354,-0.27399,0.72375
0.08653,-0.27399,0.72539
0.079481,-0.27399,0.7269
0.07241,-0.27399,0.72829
0.065314,-0.27399,0.72954
0.058204,-0.27399,0.73067
0.050811,-0.27399,0.7317
0.043661,-0.27399,0.73256
0.036489,-0.27399,0.73329
0.029304,-0.27399,0.73389
0.02208,-0.27399,0.73436
0.014884,-0.27399,0.7347
0.0076766,-0.27399,0.73491
0.00047238,-0.27399,0.73498
-0.0067304,-0.27399,0.73492
-0.014223,-0.27399,0.73472
-0.021705,-0.27399,0.73438
-0.028896,-0.27399,0.73392
-0.036076,-0.27399,0.73333
-0.043248,-0.27399,0.73261
-0.050721,-0.27399,0.73171
-0.05788,-0.27399,0.73072
-0.06501,-0.27399,0.72959
-0.072103,-0.27399,0.72834
-0.07918,-0.27399,0.72696
-0.08651,-0.27399,0.72539
-0.093807,-0.27399,0.72368
-0.10079,-0.27399,0.7219
-0.10774,-0.27399,0.72
-0.11466,-0.27399,0.71797
-0.12184,-0.27399,0.71572
-0.12868,-0.27399,0.71343
-0.13547,-0.27399,0.71102
-0.14221,-0.27399,0.70849
-0.14891,-0.27399,0.70583
-0.15585,-0.27399,0.70293
-0.16271,-0.27399,0.69991
-0.16924,-0.27399,0.69688
-0.17573,-0.27399,0.69373
-0.18215,-0.27399,0.69047
-0.18879,-0.27399,0.68694
-0.19509,-0.27399,0.68344
-0.20133,-0.27399,0.67981
-0.2075,-0.27399,0.67609
-0.2136,-0.27399,0.67224
-0.21989,-0.27399,0.66811
-0.22608,-0.27399,0.66388
-0.23195,-0.27399,0.6597
-0.23774,-0.27399,0.65542
-0.24346,-0.27399,0.65102
-0.24934,-0.27399,0.64633
-0.25489,-0.27399,0.64173
-0.26034,-0.27399,0.63704
-0.26572,-0.27399,0.63224
-0.271,-0.27399,0.62734
-0.27643,-0.27399,0.62213
-0.28173,-0.27399,0.61683
-0.28673,-0.27399,0.61165
-0.29167,-0.27399,0.60634
-0.29648,-0.27399,0.60097
-0.30138,-0.27399,0.5953
-0.30601,-0.27399,0.58973
-0.31049,-0.27399,0.58414
-0.3149,-0.27399,0.57843
-0.3192,-0.27399,0.57264
-0.32357,-0.27399,0.56651
-0.32781,-0.27399,0.56034
-0.33177,-0.27399,0.55432
-0.33563,-0.27399,0.54823
-0.33937,-0.27399,0.54208
-0.34316,-0.27399,0.53557
-0.34666,-0.27399,0.52929
-0.35006,-0.27399,0.52294
-0.35334,-0.27399,0.51652
-0.3565,-0.27399,0.51004
-0.35981,-0.27399,0.50293
-0.36271,-0.27399,0.49637
-0.3655,-0.27399,0.48973
-0.36794,-0.27399,0.48364
-0.36964,-0.27399,0.4792
-0.3706,-0.27399,0.47663
-0.37102,-0.27399,0.47547
-0.37114,-0.27399,0.47514
-0.37116,-0.27399,0.47509
