2.2854e-05,-0.36687,0.6506
2.2626e-05,-0.36687,0.6506
2.2604e-05,-0.36675,0.65075
2.2648e-05,-0.36617,0.65143
2.2645e-05,-0.36478,0.65305
2.2682e-05,-0.36206,0.65619
2.2681e-05,-0.35765,0.66118
2.2649e-05,-0.35206,0.6673
2.2701e-05,-0.34614,0.67355
2.253e-05,-0.34011,0.6797
2.2578e-05,-0.334,0.6857
2.2454e-05,-0.32755,0.69182
2.2577e-05,-0.32121,0.69762
2.2448e-05,-0.31473,0.70333
2.2489e-05,-0.30822,0.70887
2.23e-05,-0.30155,0.71435
2.2435e-05,-0.29484,0.71965
2.2429e-05,-0.28797,0.72489
2.2403e-05,-0.28105,0.72997
2.232e-05,-0.27404,0.73493
2.2338e-05,-0.26693,0.73977
2.2409e-05,-0.25948,0.74464
2.2315e-05,-0.2522,0.74922
2.2188e-05,-0.24486,0.75365
2.2177e-05,-0.23742,0.75797
2.2216e-05,-0.22991,0.76214
2.2263e-05,-0.22232,0.76619
2.2155e-05,-0.21466,0.7701
2.2131e-05,-0.20693,0.77387
2.2189e-05,-0.19905,0.77754
2.2105e-05,-0.19093,0.78114
2.2139e-05,-0.18302,0.78448
2.2114e-05,-0.17505,0.78768
2.2028e-05,-0.16701,0.79074
2.2016e-05,-0.15892,0.79366
2.2006e-05,-0.15077,0.79643
2.1947e-05,-0.14259,0.79905
2.1937e-05,-0.13435,0.80153
2.1883e-05,-0.12609,0.80386
2.1872e-05,-0.11777,0.80604
2.1856e-05,-0.10912,0.80814
2.183e-05,-0.10073,0.81001
2.1781e-05,-0.092325,0.81174
2.1754e-05,-0.083885,0.81331
2.1729e-05,-0.075406,0.81474
2.1712e-05,-0.066903,0.81601
2.1629e-05,-0.058361,0.81713
2.1615e-05,-0.049817,0.8181
2.1615e-05,-0.041259,0.81891
2.1594e-05,-0.032693,0.81957
2.1572e-05,-0.023765,0.8201
2.1533e-05,-0.015182,0.82045
2.1531e-05,-0.006594,0.82064
2.1504e-05,0.0019992,0.82068
2.1465e-05,0.010595,0.82057
2.1418e-05,0.019192,0.8203
2.1381e-05,0.027767,0.81988
2.1332e-05,0.036358,0.81931
2.1298e-05,0.044958,0.81858
2.1298e-05,0.053521,0.8177
2.1268e-05,0.062389,0.81662
2.1244e-05,0.070887,0.81543
2.1219e-05,0.079376,0.81409
2.1184e-05,0.087881,0.81258
2.1125e-05,0.096369,0.81093
2.1122e-05,0.10477,0.80913
2.1101e-05,0.11315,0.80718
2.107e-05,0.12148,0.80508
2.1061e-05,0.12976,0.80284
2.0981e-05,0.13801,0.80045
2.0932e-05,0.14656,0.7978
2.0912e-05,0.15473,0.7951
2.0854e-05,0.16284,0.79226
2.0861e-05,0.17091,0.78928
2.0838e-05,0.17891,0.78615
2.0845e-05,0.18686,0.78288
2.0842e-05,0.19474,0.77947
2.0755e-05,0.20257,0.77592
2.079e-05,0.21033,0.77223
2.0802e-05,0.21804,0.76839
2.078e-05,0.22595,0.76427
2.0796e-05,0.23351,0.76016
2.0811e-05,0.24098,0.75592
2.0759e-05,0.24839,0.75154
2.0781e-05,0.2557,0.74703
2.0911e-05,0.26294,0.74239
2.0939e-05,0.27009,0.73763
2.0971e-05,0.27716,0.73274
2.102e-05,0.28414,0.72772
2.1031e-05,0.29102,0.72258
2.1019e-05,0.29809,0.7171
2.1064e-05,0.30476,0.71172
2.1114e-05,0.31137,0.70621
2.1128e-05,0.31786,0.70059
2.1171e-05,0.32426,0.69484
2.1236e-05,0.33054,0.689
2.1298e-05,0.33678,0.68298
2.1292e-05,0.34283,0.67693
2.1355e-05,0.34883,0.67072
2.1404e-05,0.35469,0.66443
2.141e-05,0.36066,0.65778
2.1414e-05,0.36628,0.65128
2.1388e-05,0.37178,0.64469
2.1371e-05,0.37718,0.63799
2.1346e-05,0.38244,0.63121
2.1308e-05,0.38774,0.62411
2.1435e-05,0.39273,0.61717
2.1491e-05,0.39762,0.6101
2.1537e-05,0.40239,0.60295
2.1584e-05,0.40705,0.59567
2.1574e-05,0.41193,0.58774
2.1551e-05,0.41627,0.58037
2.1672e-05,0.42053,0.57285
2.1618e-05,0.42462,0.5653
2.1594e-05,0.42858,0.55767
2.1596e-05,0.43257,0.54961
2.154e-05,0.43627,0.54181
2.165e-05,0.43978,0.53403
2.1663e-05,0.4432,0.5261
2.1794e-05,0.44645,0.51815
2.1842e-05,0.44981,0.5095
2.1934e-05,0.45277,0.50144
2.1944e-05,0.45558,0.49331
2.1985e-05,0.45825,0.48514
2.1892e-05,0.46077,0.47693
2.2058e-05,0.46325,0.4683
2.1962e-05,0.46546,0.46001
2.1981e-05,0.46754,0.45166
2.1989e-05,0.46946,0.44329
2.2023e-05,0.47123,0.43488
2.2099e-05,0.47297,0.42575
2.2069e-05,0.47443,0.41728
2.2062e-05,0.47575,0.40873
2.2133e-05,0.4769,0.40021
2.2169e-05,0.4779,0.39168
2.2173e-05,0.47878,0.38279
2.2174e-05,0.47947,0.37422
2.2188e-05,0.48,0.36565
2.219e-05,0.48038,0.35708
2.2148e-05,0.4806,0.3492
2.216e-05,0.48068,0.34309
2.2207e-05,0.48069,0.33989
2.2207e-05,0.48068,0.3384
2.2217e-05,0.48068,0.33797
2.2204e-05,0.48068,0.33786
