-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.18386,0.85016
-0.53949,-0.1838,0.85022
-0.53952,-0.1838,0.85019
-0.53955,-0.18368,0.85031
-0.53958,-0.18363,0.85034
-0.53959,-0.18356,0.85046
-0.53958,-0.18353,0.85054
-0.53956,-0.18352,0.8506
-0.53952,-0.18352,0.85062
-0.53954,-0.18347,0.85059
-0.53949,-0.18355,0.85058
-0.53945,-0.18365,0.85055
-0.53943,-0.1837,0.85053
-0.53938,-0.18375,0.85053
-0.53924,-0.18395,0.85046
-0.53906,-0.18418,0.85045
-0.53879,-0.18447,0.85042
-0.53849,-0.18482,0.85045
-0.53812,-0.18526,0.85051
-0.53775,-0.18573,0.85058
-0.53734,-0.18619,0.85067
-0.53686,-0.18678,0.85073
-0.53633,-0.18748,0.85067
-0.53586,-0.18811,0.8506
-0.5353,-0.18886,0.85053
-0.53468,-0.18968,0.8505
-0.53411,-0.19043,0.85043
-0.53345,-0.19126,0.85049
-0.53277,-0.19213,0.85056
-0.53212,-0.19302,0.85053
-0.53142,-0.19393,0.85057
-0.53077,-0.19476,0.85057
-0.53009,-0.19559,0.85057
-0.52949,-0.19644,0.85048
-0.52889,-0.19717,0.85047
-0.52835,-0.19793,0.85041
-0.52782,-0.19862,0.85038
-0.52728,-0.19924,0.85037
-0.52673,-0.19998,0.85028
-0.52621,-0.20055,0.85031
-0.52564,-0.20117,0.85033
-0.52509,-0.20174,0.85036
-0.52454,-0.2023,0.85045
-0.52403,-0.20289,0.85052
-0.52349,-0.20351,0.85052
-0.52302,-0.20398,0.85061
-0.52255,-0.20456,0.85054
-0.52211,-0.20505,0.85048
-0.52159,-0.20568,0.85041
-0.52111,-0.20625,0.85038
-0.52066,-0.20677,0.85038
-0.52014,-0.2074,0.85038
-0.51956,-0.20806,0.85044
-0.51906,-0.20862,0.85044
-0.51851,-0.2092,0.8505
-0.51792,-0.20986,0.8505
-0.51731,-0.21057,0.85044
-0.51671,-0.21114,0.85046
-0.5161,-0.21185,0.85039
-0.51547,-0.21255,0.85039
-0.51486,-0.2132,0.85045
-0.51422,-0.21389,0.85045
-0.51356,-0.21464,0.85045
-0.51294,-0.21534,0.85045
-0.5123,-0.21609,0.85042
-0.51166,-0.21679,0.85042
-0.51108,-0.21744,0.85041
-0.51045,-0.21819,0.85038
-0.50989,-0.21879,0.85038
